date,forecast,lower,upper,model,material_id,site_id
2026-01-16,8.668740786882521,2.987579403175133,13.130084927983049,ensemble,MAT0020,SITE0002
2026-01-17,9.929585222773285,7.364766661727053,12.535430977103426,ensemble,MAT0020,SITE0002
2026-01-18,10.441576903395102,7.0188471312404905,14.417325549455434,ensemble,MAT0020,SITE0002
2026-01-19,9.91241976460894,6.691210358863954,13.157490905473479,ensemble,MAT0020,SITE0002
2026-01-20,10.489254693416257,7.829627247655009,13.74957880310438,ensemble,MAT0020,SITE0002
2026-01-21,10.195640366512373,8.091588460160242,12.606774609887495,ensemble,MAT0020,SITE0002
2026-01-22,11.470011075432614,9.794648907202347,14.726826289606118,ensemble,MAT0020,SITE0002
2026-01-23,9.534616440162239,6.161395125173885,12.55389616582345,ensemble,MAT0020,SITE0002
2026-01-24,9.554517560974611,6.819899502790415,11.95509515064404,ensemble,MAT0020,SITE0002
2026-01-25,10.075463957997316,6.488407726448214,13.849426118054355,ensemble,MAT0020,SITE0002
2026-01-26,9.924307650864254,7.268275923610706,12.616088999492675,ensemble,MAT0020,SITE0002
2026-01-27,10.204464566725274,7.478811085777054,13.246024584909389,ensemble,MAT0020,SITE0002
2026-01-28,10.272961151645896,8.780705064714525,12.149620360733783,ensemble,MAT0020,SITE0002
2026-01-29,10.39275347350169,6.967862754644349,14.32183963637134,ensemble,MAT0020,SITE0002
2026-01-30,9.931525163174001,7.701848750343513,12.20416870968911,ensemble,MAT0020,SITE0002
2026-01-01,7.5352402640232325,6.178755434220225,9.20041783314378,ensemble,MAT0020,SITE0003
2026-01-02,7.438883113980281,5.990861468403163,9.307455535140551,ensemble,MAT0020,SITE0003
2026-01-03,6.321519934780817,3.9262040603371298,9.308700812241716,ensemble,MAT0020,SITE0003
2026-01-04,5.898065091811649,3.664673509131165,9.30871529980105,ensemble,MAT0020,SITE0003
2026-01-05,6.940809343794245,3.8606772836618974,9.308715468349378,ensemble,MAT0020,SITE0003
2026-01-06,7.447678024994345,5.114141090644892,9.30871547031027,ensemble,MAT0020,SITE0003
2026-01-07,6.8084240523061945,3.55051389977593,9.308715470333084,ensemble,MAT0020,SITE0003
2026-01-08,6.8596194370796475,4.259413591693793,9.308715470333349,ensemble,MAT0020,SITE0003
2026-01-09,7.147149363309592,5.211436257179053,9.308715470333352,ensemble,MAT0020,SITE0003
2026-01-10,7.222577785058069,4.0519955545802775,9.308715470333352,ensemble,MAT0020,SITE0003
2026-01-11,7.270806489154041,3.185278645495998,9.318425351632774,ensemble,MAT0020,SITE0003
2026-01-12,6.475654339239423,2.4760222086962616,9.308715470333352,ensemble,MAT0020,SITE0003
2026-01-13,6.9898846310051965,3.8848141630962933,9.308715470333352,ensemble,MAT0020,SITE0003
2026-01-14,6.468725665043562,2.4766811855282374,9.308715470333352,ensemble,MAT0020,SITE0003
2026-01-15,7.004127020141847,3.337076101082485,9.308715470333352,ensemble,MAT0020,SITE0003
2026-01-16,7.502390142206401,4.43267744164892,9.308715470333352,ensemble,MAT0020,SITE0003
2026-01-17,7.448549447484827,3.4053436959841865,9.631589176136943,ensemble,MAT0020,SITE0003
2026-01-18,7.498174411801332,2.6561723566541517,10.52963540841649,ensemble,MAT0020,SITE0003
2026-01-19,6.420803914913539,2.0473641670458687,9.308715470333352,ensemble,MAT0020,SITE0003
2026-01-20,7.437158729490258,3.537595557006041,9.465165161131381,ensemble,MAT0020,SITE0003
2026-01-21,6.748311453919778,2.190657244907778,9.308715470333352,ensemble,MAT0020,SITE0003
2026-01-22,7.089063809658268,3.0914715740505416,9.308715470333352,ensemble,MAT0020,SITE0003
2026-01-23,7.9212022882344355,4.206900013336225,10.24799138103373,ensemble,MAT0020,SITE0003
2026-01-24,8.142574412756982,3.179683150405022,11.939324617532572,ensemble,MAT0020,SITE0003
2026-01-25,7.3063213722116815,2.4124637643177254,10.197784881983967,ensemble,MAT0020,SITE0003
2026-01-26,7.057408419720292,1.7695945253959637,10.093915263431558,ensemble,MAT0020,SITE0003
2026-01-27,7.50940784725825,3.212435083670675,10.007072987770725,ensemble,MAT0020,SITE0003
2026-01-28,7.054737894728878,1.8078988720115197,10.047599341841766,ensemble,MAT0020,SITE0003
2026-01-29,7.505448526232385,2.644365044494388,10.563265063869414,ensemble,MAT0020,SITE0003
2026-01-30,7.771596246208335,3.6923702514442014,10.313703016847452,ensemble,MAT0020,SITE0003
2026-01-01,10.926716412606845,7.802212786189035,15.032793901185212,ensemble,MAT0020,SITE0004
2026-01-02,8.977180298188957,8.1041533575343,9.828898079324409,ensemble,MAT0020,SITE0004
2026-01-03,9.431299574527179,6.429058503618373,12.031353983415476,ensemble,MAT0020,SITE0004
2026-01-04,9.377925688830983,7.286802699333398,11.013669224701777,ensemble,MAT0020,SITE0004
2026-01-05,9.125175983471674,7.2084827349484915,10.333732925243808,ensemble,MAT0020,SITE0004
2026-01-06,8.030086741129422,5.256930714055963,9.833312008101181,ensemble,MAT0020,SITE0004
2026-01-07,7.7376240902555855,6.203091483961691,9.83331201923649,ensemble,MAT0020,SITE0004
2026-01-08,10.02513705969921,6.301568881247851,13.9405302790528,ensemble,MAT0020,SITE0004
2026-01-09,7.487356587897353,5.981388668272207,9.833312018814327,ensemble,MAT0020,SITE0004
2026-01-10,7.214355607861165,5.033297545266585,9.833312018813643,ensemble,MAT0020,SITE0004
2026-01-11,8.41918072618205,5.968367905988304,9.83331201881367,ensemble,MAT0020,SITE0004
2026-01-12,7.488514688243957,5.982441382751136,9.833312018813668,ensemble,MAT0020,SITE0004
2026-01-13,7.770412081197418,4.136772241133834,9.833312018813668,ensemble,MAT0020,SITE0004
2026-01-14,6.0716072784300374,3.181082480198184,9.833312018813668,ensemble,MAT0020,SITE0004
2026-01-15,7.698521814264482,5.425882879923561,9.833312018813668,ensemble,MAT0020,SITE0004
2026-01-16,8.099638929974226,5.9058251836521505,9.833312018813668,ensemble,MAT0020,SITE0004
2026-01-17,7.066471957026008,4.430610173425868,9.833312018813668,ensemble,MAT0020,SITE0004
2026-01-18,7.305084231088923,5.50673803534205,9.833312018813668,ensemble,MAT0020,SITE0004
2026-01-19,7.763734246419909,5.6615597700064715,9.833312018813668,ensemble,MAT0020,SITE0004
2026-01-20,6.742701902866867,3.953888996793453,9.833312018813668,ensemble,MAT0020,SITE0004
2026-01-21,6.558467573732713,4.6916055402978944,9.833312018813668,ensemble,MAT0020,SITE0004
2026-01-22,7.459498578591545,5.501709364453853,9.833312018813668,ensemble,MAT0020,SITE0004
2026-01-23,7.3359372185943625,6.076121831833607,9.833312018813668,ensemble,MAT0020,SITE0004
2026-01-24,6.207646986756611,4.060362831869612,9.833312018813668,ensemble,MAT0020,SITE0004
2026-01-25,7.388279575932287,5.899619577221496,9.833312018813668,ensemble,MAT0020,SITE0004
2026-01-26,7.769082233309799,6.135885119956352,9.833312018813668,ensemble,MAT0020,SITE0004
2026-01-27,6.846147361690097,4.496337531365567,9.833312018813668,ensemble,MAT0020,SITE0004
2026-01-28,6.397328095712456,3.611106389053653,9.833312018813668,ensemble,MAT0020,SITE0004
2026-01-29,7.4904953003711015,6.140121222879801,9.833312018813668,ensemble,MAT0020,SITE0004
2026-01-30,7.553657559503733,6.062309659214974,9.833312018813668,ensemble,MAT0020,SITE0004
2026-01-01,12.211040138780907,9.68210320211227,14.382130428016048,ensemble,MAT0020,SITE0005
2026-01-02,12.04712765424187,9.671700148269911,14.036597334244972,ensemble,MAT0020,SITE0005
2026-01-03,13.053757854822152,9.671359712222849,17.159356150795674,ensemble,MAT0020,SITE0005
2026-01-04,11.824285810650906,9.671348571580506,15.388777907996785,ensemble,MAT0020,SITE0005
2026-01-05,10.374077429673095,9.671348207007151,11.088581102373402,ensemble,MAT0020,SITE0005
2026-01-06,11.003482877578127,9.449603516837405,13.889496920820347,ensemble,MAT0020,SITE0005
2026-01-07,10.683895978847728,9.18666882564017,13.193670916216808,ensemble,MAT0020,SITE0005
2026-01-08,11.812801508337165,9.671348194673428,15.589794454891639,ensemble,MAT0020,SITE0005
2026-01-09,11.804566322038175,9.67134819467301,15.581922668735142,ensemble,MAT0020,SITE0005
2026-01-10,11.995870370369621,9.671348194672996,16.094464114838658,ensemble,MAT0020,SITE0005
2026-01-11,11.448259690207516,8.507750817684038,16.165680058265515,ensemble,MAT0020,SITE0005
2026-01-12,10.407697716095692,8.695004247549955,12.856740706064125,ensemble,MAT0020,SITE0005
2026-01-13,10.889101532342886,8.04715293701467,14.948803465340992,ensemble,MAT0020,SITE0005
2026-01-14,10.644960539492876,8.068926667016294,14.19460675678934,ensemble,MAT0020,SITE0005
2026-01-15,11.960244616636716,9.356412558885086,16.852973096352066,ensemble,MAT0020,SITE0005
2026-01-16,12.127224821449639,9.640819986698368,17.069506282977553,ensemble,MAT0020,SITE0005
2026-01-17,11.858368937186812,9.671348194672996,15.903763406119468,ensemble,MAT0020,SITE0005
2026-01-18,11.66821511831642,8.572788547411719,16.760508612864548,ensemble,MAT0020,SITE0005
2026-01-19,10.898606033008571,9.028850068275693,13.99561983607703,ensemble,MAT0020,SITE0005
2026-01-20,11.120092695573348,8.625343218266275,15.06358667378077,ensemble,MAT0020,SITE0005
2026-01-21,10.999627771092221,8.861370295361368,14.466164823242305,ensemble,MAT0020,SITE0005
2026-01-22,12.178186896880723,9.671348194672996,16.53487952394584,ensemble,MAT0020,SITE0005
2026-01-23,12.392189804332665,9.671348194672996,16.75141271057134,ensemble,MAT0020,SITE0005
2026-01-24,12.54684879215853,9.671348194672996,16.75605314170966,ensemble,MAT0020,SITE0005
2026-01-25,12.008142325100925,9.671348194672996,16.509201951141744,ensemble,MAT0020,SITE0005
2026-01-26,11.484176765180544,9.671348194672996,14.465647654310903,ensemble,MAT0020,SITE0005
2026-01-27,11.454595497701582,9.671348194672996,14.806099054378157,ensemble,MAT0020,SITE0005
2026-01-28,11.58829468650155,9.671348194672996,15.035958902840392,ensemble,MAT0020,SITE0005
2026-01-29,12.211471899133235,9.671348194672996,15.539192032060605,ensemble,MAT0020,SITE0005
2026-01-30,12.444914702970182,9.671348194672996,15.946425927405267,ensemble,MAT0020,SITE0005
2026-01-01,8.645979695582735,7.0083974978175645,9.732303313742038,ensemble,MAT0004,SITE0001
2026-01-02,10.420805428627895,9.878095141866101,11.193809342404743,ensemble,MAT0004,SITE0001
2026-01-03,10.040366788893794,9.669938095866915,10.589833960776646,ensemble,MAT0004,SITE0001
2026-01-04,10.768451114534654,9.863256584435467,11.718583492212707,ensemble,MAT0004,SITE0001
2026-01-05,9.953702052137173,8.860863290829798,11.137208042907249,ensemble,MAT0004,SITE0001
2026-01-06,10.419401785975788,8.746227668345274,12.648917363131444,ensemble,MAT0004,SITE0001
2026-01-07,10.666333875565996,9.863057393381407,11.961527812136893,ensemble,MAT0004,SITE0001
2026-01-08,10.38752139026274,9.639628494240629,11.6598779458477,ensemble,MAT0004,SITE0001
2026-01-09,10.558901720750326,8.210174187157344,13.603473283187148,ensemble,MAT0004,SITE0001
2026-01-10,11.126760024807083,9.86305769636793,12.90609420260553,ensemble,MAT0004,SITE0001
2026-01-11,10.849062675543777,8.780558302602092,13.903572028174406,ensemble,MAT0004,SITE0001
2026-01-12,11.113328681733345,9.863057695913849,13.156383122092302,ensemble,MAT0004,SITE0001
2026-01-13,11.085199459802693,8.920794712974327,14.471745970526689,ensemble,MAT0004,SITE0001
2026-01-14,10.560756191762197,8.257141363841006,13.562069515537743,ensemble,MAT0004,SITE0001
2026-01-15,10.67766858839147,9.152690304427553,13.017257764839103,ensemble,MAT0004,SITE0001
2026-01-16,11.930652668378768,9.863057695907763,14.702233984788801,ensemble,MAT0004,SITE0001
2026-01-17,10.512977048782707,7.939452066765772,13.736421383674587,ensemble,MAT0004,SITE0001
2026-01-18,11.653226509365284,9.863057695907761,14.461388431745739,ensemble,MAT0004,SITE0001
2026-01-19,10.542788657466085,8.321996500437306,13.443311776053188,ensemble,MAT0004,SITE0001
2026-01-20,11.841350654922769,9.863057695907761,14.494944855491065,ensemble,MAT0004,SITE0001
2026-01-21,10.42253524129664,8.070604540619723,13.333943487362436,ensemble,MAT0004,SITE0001
2026-01-22,10.378429771536734,8.717175315355757,12.555056303346685,ensemble,MAT0004,SITE0001
2026-01-23,10.840634192634143,8.631298936771449,14.02754594522322,ensemble,MAT0004,SITE0001
2026-01-24,11.86342569114302,9.863057695907761,12.874580230479754,ensemble,MAT0004,SITE0001
2026-01-25,10.121435562312197,7.060445609582413,13.440803381446418,ensemble,MAT0004,SITE0001
2026-01-26,10.467840233406859,9.245721180093003,12.29474182421981,ensemble,MAT0004,SITE0001
2026-01-27,10.991831282399659,9.861702373126935,13.250733778164285,ensemble,MAT0004,SITE0001
2026-01-28,10.958638253785367,9.863057695907761,12.02723456813749,ensemble,MAT0004,SITE0001
2026-01-29,9.880641229876138,8.559860261082404,11.219005732638246,ensemble,MAT0004,SITE0001
2026-01-30,10.51934331984486,9.000418693495908,12.694553570130909,ensemble,MAT0004,SITE0001
2026-01-01,14.31850373064976,11.200512366749827,18.78281299689408,ensemble,MAT0004,SITE0002
2026-01-02,13.454495763644085,10.188915831481294,18.274784410482727,ensemble,MAT0004,SITE0002
2026-01-03,13.530320048464489,10.057711373151912,20.202030387421587,ensemble,MAT0004,SITE0002
2026-01-04,14.222708202404563,10.040694104621098,21.26596755776275,ensemble,MAT0004,SITE0002
2026-01-05,15.287899846654478,10.038486958370603,21.551878430380494,ensemble,MAT0004,SITE0002
2026-01-06,15.136466000449763,10.038200690656002,21.491609095583556,ensemble,MAT0004,SITE0002
2026-01-07,15.44762933991735,10.038163561623703,22.082980871988724,ensemble,MAT0004,SITE0002
2026-01-08,16.637932658872526,10.038158745973984,24.42254331402436,ensemble,MAT0004,SITE0002
2026-01-09,14.663207736348253,10.03815812138237,23.654818172057606,ensemble,MAT0004,SITE0002
2026-01-10,15.881119835345297,10.038158040372599,25.258358133435372,ensemble,MAT0004,SITE0002
2026-01-11,16.23819920346432,10.0381580298656,25.940891311023325,ensemble,MAT0004,SITE0002
2026-01-12,16.759184995730493,10.038158028502838,25.79525485067151,ensemble,MAT0004,SITE0002
2026-01-13,16.288174480260466,10.038158028326087,25.261920864628863,ensemble,MAT0004,SITE0002
2026-01-14,16.388505437374757,10.038158028303164,25.34820994500285,ensemble,MAT0004,SITE0002
2026-01-15,17.457323427479924,10.03815802830019,27.160824490340516,ensemble,MAT0004,SITE0002
2026-01-16,15.865343645906208,10.038158028299804,25.85485682221876,ensemble,MAT0004,SITE0002
2026-01-17,16.063287739028315,10.038158028299755,26.91960173583673,ensemble,MAT0004,SITE0002
2026-01-18,16.433299545858148,10.038158028299748,27.073450549706514,ensemble,MAT0004,SITE0002
2026-01-19,16.765727835088267,10.038158028299748,26.41957624994097,ensemble,MAT0004,SITE0002
2026-01-20,16.417019705515667,10.038158028299748,25.408219125901745,ensemble,MAT0004,SITE0002
2026-01-21,16.7511172774605,10.038158028299748,25.055674145789762,ensemble,MAT0004,SITE0002
2026-01-22,17.11476844142043,10.038158028299748,26.47661794930255,ensemble,MAT0004,SITE0002
2026-01-23,15.292490894486605,10.038158028299748,24.832935580953706,ensemble,MAT0004,SITE0002
2026-01-24,15.792981396248477,10.038158028299748,25.61938112281675,ensemble,MAT0004,SITE0002
2026-01-25,15.469841997307332,10.038158028299748,25.55835305716157,ensemble,MAT0004,SITE0002
2026-01-26,15.969701937582991,10.038158028299748,24.755496871679565,ensemble,MAT0004,SITE0002
2026-01-27,15.845658099750063,10.038158028299748,23.661946296749278,ensemble,MAT0004,SITE0002
2026-01-28,16.016831609330325,10.038158028299748,23.29330543946936,ensemble,MAT0004,SITE0002
2026-01-29,16.543232359834672,10.038158028299748,24.76200970454527,ensemble,MAT0004,SITE0002
2026-01-30,14.94726477324567,10.038158028299748,23.22622463491493,ensemble,MAT0004,SITE0002
2026-01-01,9.374930226339565,8.387443326536062,10.49055259595786,ensemble,MAT0004,SITE0003
2026-01-02,9.691434833825637,9.344957938201313,10.302996069135474,ensemble,MAT0004,SITE0003
2026-01-03,8.9598629509345,8.033924460953969,9.49641767283774,ensemble,MAT0004,SITE0003
2026-01-04,9.500679888091604,8.623423840864954,10.529181726192451,ensemble,MAT0004,SITE0003
2026-01-05,8.294789242314234,5.962699771361124,9.572225671750424,ensemble,MAT0004,SITE0003
2026-01-06,9.339401749287774,8.85433255129331,9.814430055063083,ensemble,MAT0004,SITE0003
2026-01-07,7.640748868084639,5.6417237606657755,9.349442657133897,ensemble,MAT0004,SITE0003
2026-01-08,7.879009125535979,7.053224891447238,9.349442657816645,ensemble,MAT0004,SITE0003
2026-01-09,8.090209543571314,7.069632270333253,9.349442657846474,ensemble,MAT0004,SITE0003
2026-01-10,7.161880730778112,4.428579711001842,9.349442657847778,ensemble,MAT0004,SITE0003
2026-01-11,8.777487993198738,8.423798684330418,9.349442657847835,ensemble,MAT0004,SITE0003
2026-01-12,7.747884489462021,6.434843439903291,9.349442657847836,ensemble,MAT0004,SITE0003
2026-01-13,7.4985304364707455,5.54479675351529,9.349442657847836,ensemble,MAT0004,SITE0003
2026-01-14,6.654163603892036,4.949311957287326,9.349442657847836,ensemble,MAT0004,SITE0003
2026-01-15,5.877803195037452,3.504372590775763,9.349442657847836,ensemble,MAT0004,SITE0003
2026-01-16,6.379995224345097,4.170223685206335,9.349442657847836,ensemble,MAT0004,SITE0003
2026-01-17,6.207919551496978,3.707505393095868,9.349442657847836,ensemble,MAT0004,SITE0003
2026-01-18,6.543584661749378,3.726452057194238,9.349442657847836,ensemble,MAT0004,SITE0003
2026-01-19,6.910580970264713,5.634149132926523,9.349442657847836,ensemble,MAT0004,SITE0003
2026-01-20,6.361720235207101,3.742295423718233,9.349442657847836,ensemble,MAT0004,SITE0003
2026-01-21,6.276408769677029,4.305565315943526,9.349442657847836,ensemble,MAT0004,SITE0003
2026-01-22,5.0764390998637205,2.1828686644547197,9.349442657847836,ensemble,MAT0004,SITE0003
2026-01-23,6.0919092372048205,4.094586446363688,9.349442657847836,ensemble,MAT0004,SITE0003
2026-01-24,6.176574892788433,4.097770557413863,9.349442657847836,ensemble,MAT0004,SITE0003
2026-01-25,6.4599042787625,3.6534374169037456,9.349442657847836,ensemble,MAT0004,SITE0003
2026-01-26,6.951132896933494,5.748151120019781,9.349442657847836,ensemble,MAT0004,SITE0003
2026-01-27,6.505389338476086,3.7669953657948296,9.349442657847836,ensemble,MAT0004,SITE0003
2026-01-28,6.500109840988447,4.973393350429102,9.349442657847836,ensemble,MAT0004,SITE0003
2026-01-29,5.455195290696665,2.4204476409772306,9.349442657847836,ensemble,MAT0004,SITE0003
2026-01-30,6.470393157433885,4.137884238346392,9.349442657847836,ensemble,MAT0004,SITE0003
2026-01-01,13.896297637705734,9.597902807903052,16.966460321477587,ensemble,MAT0004,SITE0004
2026-01-02,11.79539681264644,9.626478191327845,14.417206673042038,ensemble,MAT0004,SITE0004
2026-01-03,14.721537252821056,9.626989206474596,19.20091668257918,ensemble,MAT0004,SITE0004
2026-01-04,12.665405256301995,9.626998344986452,15.178472860295077,ensemble,MAT0004,SITE0004
2026-01-05,12.07775623458088,9.62699850841096,15.269130275316236,ensemble,MAT0004,SITE0004
2026-01-06,14.385294479913737,9.62699851133349,17.634574175153574,ensemble,MAT0004,SITE0004
2026-01-07,12.603612594358069,9.626998511385754,17.272057454208483,ensemble,MAT0004,SITE0004
2026-01-08,14.013759391073835,9.626998511386688,17.582858776496852,ensemble,MAT0004,SITE0004
2026-01-09,13.13728021076605,9.626998511386704,16.709452490528314,ensemble,MAT0004,SITE0004
2026-01-10,13.005209025928314,9.626998511386704,17.44150600400694,ensemble,MAT0004,SITE0004
2026-01-11,13.430333893788607,9.626998511386704,17.07814053430675,ensemble,MAT0004,SITE0004
2026-01-12,12.948009945524296,9.626998511386704,16.949862201749745,ensemble,MAT0004,SITE0004
2026-01-13,14.395232760166806,9.626998511386704,17.34630077785925,ensemble,MAT0004,SITE0004
2026-01-14,13.28426938725439,9.626998511386704,18.489517173254978,ensemble,MAT0004,SITE0004
2026-01-15,13.877889173521353,9.626998511386704,18.563948604897735,ensemble,MAT0004,SITE0004
2026-01-16,14.068494280779321,9.626998511386704,17.456128856914333,ensemble,MAT0004,SITE0004
2026-01-17,12.777385434696184,9.626998511386704,17.959292315708844,ensemble,MAT0004,SITE0004
2026-01-18,14.690886324342534,9.626998511386704,17.375831237016584,ensemble,MAT0004,SITE0004
2026-01-19,12.729639757436688,9.626998511386704,17.039170616497717,ensemble,MAT0004,SITE0004
2026-01-20,13.179491447356439,9.626998511386704,17.241462402996312,ensemble,MAT0004,SITE0004
2026-01-21,13.944002246949617,9.626998511386704,18.20686077388089,ensemble,MAT0004,SITE0004
2026-01-22,12.888478048984345,9.626998511386704,18.12144767035707,ensemble,MAT0004,SITE0004
2026-01-23,14.60707054063173,9.626998511386704,17.321267216390545,ensemble,MAT0004,SITE0004
2026-01-24,12.750535764402036,9.626998511386704,17.25532797829856,ensemble,MAT0004,SITE0004
2026-01-25,13.503400860408556,9.626998511386704,16.57128949440816,ensemble,MAT0004,SITE0004
2026-01-26,12.521370150341403,9.626998511386704,16.154150078570712,ensemble,MAT0004,SITE0004
2026-01-27,12.615215838928764,9.626998511386704,16.295582579225908,ensemble,MAT0004,SITE0004
2026-01-28,13.76557368335457,9.626998511386704,17.218930510321247,ensemble,MAT0004,SITE0004
2026-01-29,13.250570702394972,9.626998511386704,17.109181328958865,ensemble,MAT0004,SITE0004
2026-01-30,12.197603078494334,9.626998511386704,15.852731073849034,ensemble,MAT0004,SITE0004
2026-01-01,8.278532074725367,7.4401438508739615,9.934668489750532,ensemble,MAT0004,SITE0005
2026-01-02,6.587925758120832,3.2388603280716404,9.942424695898735,ensemble,MAT0004,SITE0005
2026-01-03,6.482166676701819,3.635416417876766,9.942368226402401,ensemble,MAT0004,SITE0005
2026-01-04,6.431318666096445,2.838115856322893,9.942368637531754,ensemble,MAT0004,SITE0005
2026-01-05,8.327246118382687,7.186928335062315,9.942368634538504,ensemble,MAT0004,SITE0005
2026-01-06,6.732968067720388,5.094187291881644,9.942368634560296,ensemble,MAT0004,SITE0005
2026-01-07,7.411588768074288,5.125304716027028,9.942368634560138,ensemble,MAT0004,SITE0005
2026-01-08,7.669470224686478,6.411525347258348,9.94236863456014,ensemble,MAT0004,SITE0005
2026-01-09,6.880742500777287,4.838758235085251,9.94236863456014,ensemble,MAT0004,SITE0005
2026-01-10,6.214335944028819,3.4897053472384356,9.94236863456014,ensemble,MAT0004,SITE0005
2026-01-11,6.386692649501217,3.2999298825721533,9.94236863456014,ensemble,MAT0004,SITE0005
2026-01-12,7.93948540432626,6.650930964879027,9.94236863456014,ensemble,MAT0004,SITE0005
2026-01-13,6.413100371842138,4.614658774469446,9.94236863456014,ensemble,MAT0004,SITE0005
2026-01-14,6.718523145614642,4.69825274230683,9.94236863456014,ensemble,MAT0004,SITE0005
2026-01-15,7.495479199870975,6.268801443112229,9.94236863456014,ensemble,MAT0004,SITE0005
2026-01-16,6.686003613718932,4.591239588153988,9.94236863456014,ensemble,MAT0004,SITE0005
2026-01-17,6.128363247811246,3.531644213452754,9.94236863456014,ensemble,MAT0004,SITE0005
2026-01-18,6.266589822498477,3.2086736016414967,9.94236863456014,ensemble,MAT0004,SITE0005
2026-01-19,8.203883093873683,6.4064623918744195,9.94236863456014,ensemble,MAT0004,SITE0005
