ticket_id,pc1,pc2,anomaly_label,anomaly_score
TK000167,-2.642870619713934,0.7798702711574682,0,0.3876741523330647
TK000168,-0.326714430657887,0.3119732531291084,0,0.24140568281169253
TK000169,0.232916424537866,0.8981156610695896,1,0.5075546318244415
TK000170,-2.4871663934367634,-0.10971266336755445,0,0.4662925435758799
TK000171,0.3583654326537784,-0.10821120388014085,0,0.2162821626119851
TK000172,-1.1747239688801978,-0.4398813928615919,0,0.46635657814922254
TK000173,0.08352349365138481,1.0647980589298658,0,0.43801283496471266
TK000174,0.5174478337493839,-0.9236891737505464,0,0.1167695490482299
TK000175,1.131806583651327,-0.4509664735624799,0,0.27701447566368237
TK000176,0.682523578063758,0.8257397052554403,0,0.2859208102023402
TK000177,2.7529822316450714,-0.5296734544203078,1,0.5026816769455328
TK000178,-1.208164551132923,1.7181710529601255,0,0.24510465021525282
TK000179,-1.1612206130890854,0.3690190329782758,0,0.3477692029016317
TK000180,2.5290124366606817,-1.0760260121366603,0,0.26950640245487234
TK000181,1.8838529359342968,-0.5422157328192386,0,0.31031196285593515
TK000182,0.5373591466238811,0.18772349281305795,0,0.25833247337523163
TK000183,1.4380143920622552,-0.1948308895540219,0,0.2038942324678044
TK000184,1.1052529576375132,-0.0695118769943659,0,0.3693611535922439
TK000185,-1.0235536428433836,-0.5057909788580278,0,0.1810175872000339
TK000186,-0.8326021535073549,-0.2864543652836408,0,0.34129319285235227
TK000187,-2.1313250934339822,0.4666136475853125,0,0.20071446595246178
TK000188,0.5060271959403259,-1.4118051240955023,0,0.19272255395831886
TK000189,-0.7667523992313592,0.0332161929104895,0,0.3360587529571016
TK000190,-1.545542503618674,-0.8835595849024594,0,0.254300409500887
TK000191,1.0919591434219562,0.9037436203698107,0,0.41091334162771087
TK000192,1.8039370579462162,-0.2082476772979824,0,0.3896681199208297
TK000193,0.9983016191994263,0.180439224116575,0,0.0760956878853809
TK000194,-1.9255840401997402,-0.15640483923104387,1,0.5083836613734565
TK000195,0.246167896326855,-0.07156026641057724,0,0.14716853926594348
TK000196,0.0837226364736863,-1.4112481406810145,0,0.23364377665837072
TK000197,0.6112013319107537,-1.8484488240789738,0,0.3189650061154906
TK000198,-0.5819473191950761,2.185332786800053,0,0.3781994576273707
TK000199,0.45750357804980996,-0.12642776508470357,1,0.563793971128987
TK000200,0.2402692260818966,-2.136381768134324,0,0.3843776983501854
TK000201,0.8186279958316316,-2.1168362736880555,0,0.24231307633039725
TK000202,-1.2414521950365769,-0.26682105060830935,1,0.5046056422809759
TK000203,-1.8860074012014558,-0.3966905887765035,0,0.22565501923432635
TK000204,-1.92621441833182,0.884023345665085,0,0.18875785981023832
TK000205,-3.327539534001551,-0.09840863682963709,0,0.4239782833083899
TK000206,0.24204333157505203,-1.536093757858324,0,0.13274544612987094
TK000207,-0.5642647874413056,0.629003936071602,0,0.07590841635512713
TK000208,8.829393728093164,12.665965445850864,1,0.570237465843661
TK000209,1.7743201346213386,-0.03933281167352649,0,0.2593471618513872
TK000210,-1.6074119131348188,0.7739352815208715,0,0.1874846728727175
TK000211,-2.2913237832223485,0.8863637973885736,0,0.17449918537016001
TK000212,-1.152179630634395,3.2264519859422167,0,0.357295960767556
TK000213,0.8103634214499088,0.5229807887972623,0,0.25272712892623694
TK000214,-2.5235522829743084,0.023089622612082035,0,0.32234390032021293
TK000215,-1.6403451750516174,0.49780653395044244,0,0.16400442519901054
TK000216,-1.1261948455900819,-0.598137912445923,0,0.39055292824299936
TK000217,-0.7525547884610687,0.7187489006879685,0,0.20455896010513233
TK000218,1.910737472472978,-1.542115130407719,0,0.4751147638009445
TK000219,1.2586556332356877,-1.0460286561543246,0,0.23184013304868398
TK000220,1.2489872838628253,-0.2988258218744101,0,0.310125193915889
TK000221,-0.5730670431822245,1.75827444550736,0,0.06432456121941603
TK000222,0.239689322972642,-0.18623317521221755,0,0.2316522981819344
TK000223,1.8460081787436582,-0.16762971485135855,0,0.22941933056766076
TK000224,0.5850229697623002,-0.14093000033738717,0,0.10690375008646141
TK000225,2.055260582341632,-1.8737954060057018,0,0.2699688475716473
TK000226,2.3025600420644734,-0.8883847197381805,0,0.39598894056786915
TK000227,-1.3902092929624816,1.3052039834116433,0,0.23553929757837946
TK000228,-2.2599288330743774,-0.09956312322031302,0,0.19300222094378075
TK000229,-0.4344366165473896,-2.176531589155388,0,0.292757604333836
TK000230,0.16485510474591716,-1.3349410855848973,0,0.35247829345671783
TK000231,0.8346197319056823,-0.12386004192361065,0,0.2289809896604701
TK000232,2.485188726458674,0.24418010337015555,0,0.262085685302794
TK000233,1.0838302155604504,-1.1510665845480101,1,0.5321499462175467
TK000234,-0.5648884505827974,0.2458097015539139,0,0.31415264981881336
TK000235,1.1901838442829675,0.2118629705543578,0,0.24893280206090757
TK000236,-0.7752112246520483,0.31985950125895796,0,0.34249181773527093
TK000237,-2.4943738638107225,0.7569693746178839,0,0.15791861718897496
TK000238,-1.6212706596745705,0.559739162853045,0,0.2645307269530135
TK000239,-0.3126771724953753,1.9142202428026809,0,0.31407646600172795
TK000240,-1.8153079608125322,1.656203543496853,0,0.17569475935186313
TK000241,2.8954496742126477,-0.9687054963673182,0,0.31839335292412974
TK000242,-1.233034339858606,-0.31461573971979234,0,0.33583397359081646
TK000243,0.7212103523912436,0.22263616606327424,0,0.15159152862159492
TK000244,-0.44188963624891436,1.477961075129008,0,0.1876717024900988
TK000245,-0.11858291004484624,-1.1595116607616005,0,0.32803854223682605
TK000246,-0.9095380072910638,0.8685068422667606,0,0.39014768167109537
TK000247,1.4061865649596987,-0.2837871082711892,0,0.4531347573498443
TK000248,-2.7363442502611885,0.3577910259309889,0,0.4145501334776594
TK000249,-1.9482233547064511,-0.35441269640185974,0,0.27659118568934254
TK000250,2.0450023042729764,-1.7762052079433726,1,0.5120073822048081
TK000251,0.23761070637910095,1.168098522035438,0,0.24960288083729798
TK000252,1.5482315793021748,-1.2187919302841188,0,0.27438463985399353
TK000253,-0.44971237919812473,1.615410798465932,0,0.2533717890949163
TK000254,-0.28903445427554814,-0.7383303464475132,0,0.18680804670368176
TK000255,1.864644492643727,0.5813116604188847,0,0.41593110367579617
TK000256,1.0662696321127718,-0.7176706482181525,0,0.3565496548303353
TK000257,0.18373782139573708,-1.1448367420376195,0,0.31682785225758764
TK000258,0.7708919391698268,0.38517344291752753,0,0.23254447924229654
TK000259,-1.2332955552550353,-0.7163381690363152,0,0.34434164578984916
TK000260,-2.5821406720541424,0.22619062310446744,0,0.38906417888619416
TK000261,-0.16496375465720087,0.1716055974664153,0,0.15210064288504643
TK000262,-1.322749090875621,1.3260922477156825,0,0.2741715923076032
TK000263,11.733532538027124,11.976989549008328,0,0.4523856645046975
TK000264,-0.7416489365299733,-0.7666684385558554,0,0.1955407232054591
TK000265,0.5381021771624832,1.5618627550834108,0,0.2131329305570876
TK000266,-2.0283491034036127,-0.7031306180960557,0,0.3070088368979845
TK000267,0.3396225918726658,0.546694973462257,0,0.3301923351210652
TK000268,-0.03995232337899436,0.4299201644800822,0,0.18923584905391325
TK000269,-0.7730912514196947,-1.8610954570327736,0,0.2964044785223986
TK000270,0.3326237364915524,-0.7181346333427433,1,0.5035722090486763
TK000271,0.967572365296141,-1.0784654458560838,0,0.2151896514137131
TK000272,1.1009384684227426,-2.5058275092114437,1,0.4757112197526357
TK000273,0.5864183017209482,-1.0653042124842191,0,0.24604424051951623
TK000274,2.3648465656648696,0.8797201994607972,1,0.47007397446355154
TK000275,-1.3789219754437647,1.0253647980662293,0,0.2335522312846575
TK000276,1.3863360664183308,0.8378013002094489,1,0.6283411910975114
TK000277,-1.1664085969141769,-1.349278447485132,0,0.30049611017263195
TK000278,-0.38433718364050656,-1.3377666904455554,0,0.37934324503633177
TK000279,-0.8356314116893763,1.7772807632591425,0,0.456214442959802
TK000280,-1.957273358692085,1.8659716096804968,0,0.376009304253092
TK000281,-0.0676884356240284,1.4115086367471266,0,0.15894040844900492
TK000282,-1.8105785908182288,-0.41893906946550413,0,0.36162801265074995
TK000283,0.6467784642813856,0.1916243144513511,0,0.26725491270357765
TK000284,-1.6966371011303194,-0.19442015966048887,0,0.2591742939767957
TK000285,2.6602570413893423,-0.06858067372095679,1,0.49164088529079253
TK000286,-0.3870050472614417,1.2215474959891948,0,0.22245696932928105
TK000287,2.1035072737257767,-0.7429765612101404,0,0.2811496979185419
TK000288,0.2993309774707592,1.075549710623423,0,0.21193478575699087
TK000289,0.5671690348467201,-0.0976353181849795,0,0.25284573255904713
TK000290,1.1731082662849903,-0.6080022362126348,0,0.21728573404865123
TK000291,-1.024459378040858,-0.8436352176285343,0,0.24846015680052275
TK000292,2.0622060639949202,-0.3357941339089474,0,0.2998736129981071
TK000293,-2.3283850402530124,0.476556908581471,0,0.297446932535556
TK000294,0.465671697616392,1.7110378934452715,0,0.19603209433695892
TK000295,-1.4893242070527255,-0.2588843950854346,0,0.3032045214994206
TK000296,0.6969665224739234,0.2561552163795246,0,0.11702577468636108
TK000297,-2.2412409907700748,0.16678726594533763,0,0.24642368790508107
TK000298,-0.5720471097605192,1.7039290251761312,0,0.28804312668219845
TK000299,-1.2006599512432958,0.6686244491345541,0,0.2590296417110969
TK000300,0.9279425585588584,0.01633425785807677,0,0.34322734076112826
TK000301,-1.59198215441757,1.199446670178286,0,0.2494400832038603
TK000302,1.7112997961533678,-1.0015792517363513,0,0.2805873378242092
TK000303,0.227841552771904,-0.1473398112703755,0,0.18491137672447844
TK000304,0.29394314546838507,1.0194468371911103,0,0.23896171020340418
TK000305,1.1174368236828531,-0.8686724199836117,0,0.26778242135075553
TK000306,1.0286568191904952,1.288705434448992,0,0.41900909465302905
TK000307,0.5329504527179714,-1.4223331987155146,0,0.21560400915715613
TK000308,-0.6102689199810518,1.1712640542671462,0,0.15169545332445472
TK000309,0.65862216455901,0.025146250870497953,0,0.4058696127666404
TK000310,-1.7381155869797478,-0.7063501946716411,0,0.255520194607309
TK000311,-0.12703496605231532,-0.34178183515774346,0,0.2949708881364799
TK000312,-2.102273872442383,0.10039929703115612,0,0.22858412926829666
TK000313,-1.4544509766881966,-0.6592111565662445,0,0.33575128820441413
TK000314,-1.5933470882739975,0.14939968839380457,0,0.3726302010830995
TK000315,0.03690442261855292,-2.0173077427847352,0,0.18195396199374034
TK000316,-0.2936920029084849,1.2690186331818205,0,0.30441821551871706
TK000317,-0.7978680713588302,2.5667959156798643,0,0.3282079736719082
TK000318,-0.4657616876575737,0.4429423670470798,0,0.2939772123862936
TK000319,-1.6108787726756812,-0.11109527394737906,0,0.15509914678547881
TK000320,-0.6710219059020841,1.4514238956460954,0,0.38360578715813587
TK000321,0.4643929326077217,-0.5515922691299501,0,0.20052611236078122
TK000322,-0.21475899056300612,-1.431762135614098,0,0.16130264405280642
TK000323,0.1758684039996011,1.6854912504874104,0,0.24135985059475346
TK000324,-1.5182962347075781,0.12106281585040916,0,0.38735055903246374
TK000325,1.1413058757468089,-0.9041786379205342,0,0.2544378261156566
TK000326,-1.063150284322765,1.207903846221503,0,0.273613149546844
TK000327,-1.5922770827198776,-0.3541076139121628,0,0.08570216769651717
TK000328,2.2367249665538944,0.24534522454014504,0,0.3797650859799022
TK000329,-0.8496009493007117,-1.2961867369126814,0,0.1912390092232422
TK000330,-0.045024483625067314,-2.2847487714578074,0,0.2656160999339497
TK000331,-1.1251703123809027,-0.26243612587997184,0,0.24328023431174634
TK000332,-1.246532198703976,1.4168929501551781,0,0.2264356842537522
TK000333,1.1988754722098545,-1.091953118620323,0,0.308989784278935
TK000334,0.8467232664944476,0.9037153320853538,0,0.370421880008007
TK000335,-2.4333220011057777,0.3637302048440092,0,0.29933595168797406
TK000336,2.9115144377057516,-0.7523028902981576,0,0.46154648202216286
TK000337,1.789969910721865,0.20362188445367244,0,0.2447784139289194
TK000338,1.4007592622216942,-0.7582892332496569,0,0.11469235187990597
TK000339,-1.715550372028909,-0.38309316336174115,0,0.3216372856609182
TK000340,1.6708469116878613,-1.7000904384929514,0,0.2633291229683479
TK000341,-0.7438814235972004,-0.25190376693486105,0,0.2677560146930529
TK000342,0.5348812590005658,-0.23564405186751355,0,0.2156539853992871
TK000343,-0.5334571301892147,0.34173305676723614,0,0.13212042867342288
TK000344,0.23278962654745267,0.012319682151752557,0,0.23843201453803184
TK000345,1.0139168510269674,-0.7711977803304741,0,0.12702397550288805
TK000346,-1.4937786311501196,-0.5918585668111925,0,0.2550500704963782
TK000347,-0.5418093967527414,-0.12005531228091483,0,0.052768069835155175
TK000348,-2.117384911716165,0.4524267181976145,0,0.24571894687166154
TK000349,0.006854252110234615,0.4346574159846161,0,0.3254648319546374
TK000350,1.5394458537234987,0.051838449991056294,0,0.37660091199728146
TK000351,-1.3023775152904247,1.0214830029633681,0,0.2580213165756099
TK000352,0.5955898858685228,-1.0665998827298129,0,0.14281791583477596
TK000353,-0.0830126028145643,0.8780173076616876,0,0.2685864365502745
TK000354,0.03205487103394063,0.5169903531227791,0,0.3257294507842281
TK000355,1.3711448953318566,-0.3844605398322539,0,0.2787398367919903
TK000356,-0.8356363762175395,0.212940523316061,0,0.23998024220746206
TK000357,-1.158505712389812,0.4040573028266295,0,0.2895563918921905
TK000358,-0.3560962736019236,0.05990400117061282,0,0.2619160679862322
TK000359,-2.722733586201721,0.30178156470205786,1,0.5515554764351663
TK000360,1.7979652295844195,-0.6519249512856623,0,0.24134097961510567
TK000361,0.8725825961104137,0.8299027295940984,0,0.37477524831154285
TK000362,0.7634568625666491,-1.8265740230356553,0,0.1797044746061061
TK000363,0.7141033427791215,-0.26569538996418074,0,0.2369144667446348
TK000364,-1.5181239412432732,2.1544763636184388,0,0.4105168179667434
TK000365,2.3792571478521265,-0.8310605886054939,0,0.34521907239041894
TK000366,2.285550524078251,4.668817930940101,1,0.5718664005218824
TK000367,2.2506654409231897,-0.3880614913739333,0,0.1727470979609254
TK000368,-1.5762497768845896,1.3388837700173002,0,0.3359936407403622
TK000369,0.1085985241905934,0.8256335129046005,0,0.21295806263120792
TK000370,-0.5813427380966693,-1.8368004240711582,1,0.41717669419420933
TK000371,0.6270302528107347,-0.042132684226516566,0,0.1903885594091454
TK000372,0.9166116748016746,0.16398536456748022,0,0.15977472663609302
TK000373,0.26129626392377475,0.19971250061928034,0,0.22697000426316008
TK000374,-0.9433392335050705,2.275922724103257,0,0.3613616193077636
TK000375,0.15193503073933265,-0.2682556472298677,0,0.2027989233812259
TK000376,0.7921617628082889,1.1207850494542824,0,0.25321785946559083
TK000377,-0.9190685739049499,-0.2966747915420445,0,0.28124206165117704
TK000378,1.716534990257236,-0.45259632617886786,0,0.4051277306444979
TK000379,-0.9585813845103598,1.8311299468295268,0,0.4335530946257692
TK000380,-2.377777546725024,-0.0029180007102057835,0,0.185232660548832
TK000381,-2.9899447796581744,1.4216894656047252,1,0.5773810515291156
TK000382,-0.5626479355794358,0.7756292622832546,1,0.4717683558388499
TK000383,1.1954620533993996,-1.0385010361210945,0,0.05533187830987352
TK000384,-1.8098364149758033,1.5702705378634638,0,0.4205215242798433
TK000385,-2.3024047017907177,0.2148758896621815,0,0.32293330815690974
TK000386,2.6089482854676156,-0.665350119610713,0,0.33140568291197275
TK000387,1.1176656896661847,-0.7871752886675064,0,0.16901742115530502
TK000388,1.4792929100238659,-0.46540356732453364,0,0.3626661452358739
TK000389,-1.381807418074742,-0.5266319647244654,0,0.22589482985568993
TK000390,1.838088788583722,-0.1425329880966156,0,0.1385288098854321
TK000391,0.6325668673193381,-0.5249350457430536,0,0.16696739411480482
TK000392,-0.8945113397457911,-0.050598387106308304,0,0.17950215414687398
TK000393,1.3108844883329371,0.29681091065674753,0,0.19330425476362803
TK000394,-0.48625836912300285,0.5896810976512399,0,0.26484676444307925
TK000395,0.7617486356742005,-0.3435864237313934,0,0.13185845177599126
TK000396,0.04771808333535452,1.3786042068170687,0,0.13524700169011297
TK000397,-2.224557621856543,0.6428370820504181,0,0.2757167242532024
TK000398,1.027178311480414,-2.45311236679524,1,0.6047826961422351
TK000399,-1.1415676598491522,2.3580852314965486,0,0.3679855988910038
TK000400,-1.1051281716245576,0.7071172815243094,0,0.27473942496751425
TK000401,1.6463068101391376,-0.6564575047499739,0,0.2508880994422646
TK000402,1.322018605541174,-0.5268372190097301,0,0.3776564829154586
